,,Author,Date,Rating,"Rating Delivery Service","Rating Product Quality","Rating Seller Service",Review,Version,"Oversea Shopping",Region,"Picture included",Photos,Videos,"Profile Url","Review Url"
1,,3*****j,"2023-12-12 08:07:46",5,5,5,5,"Kachcheck out ko lang kahapon.. andito na agad saken today ahahah.. ginagawa mo naman kapitbahay ang Mindoro, tumawid pa yan ng isla.. pro ang delivery very efficient.. thanks so much...

Product is very good..
https://cf.shopee.vn/file/ph-11134103-7r98y-lp6b2e21qafj8d
https://cf.shopee.vn/file/ph-11134103-7r98y-lp6b2e21qafj8d",Black_108ml,no,ph,yes,https://cf.shopee.vn/file/ph-11134103-7r98y-lp6b2e21qafj8d,,"Rating Total: 6; No Stars: 0 reviews; *: 0 reviews; **: 0 reviews; ***: 0 reviews; ****: 6 reviews;  With Context: 6;  With Image: 6;  With Media: 6;  Local Review: 6; ",https://shopee.vn/shop/1071352118,https://shopee.ph/p-i.1130963533.12799946155,https://cf.shopee.vn/file/ph-11134103-7r98y-lp6b2e21qafj8d,
2,,_*****n,"2023-12-22 06:25:39",5,5,5,5,"I love the product but there was problem with the packaging of one item. I was happy because it was delivered a day before the expected date. I hope that next time, they see to it that items sent is in good condition prior to packing and or delivery.
https://cf.shopee.vn/file/ph-11134103-7r98w-lpkh8x9ufvuv4f
https://cf.shopee.vn/file/ph-11134103-7r98w-lpkh8x9ufvuv4f",Black_108ml,no,ph,yes,https://cf.shopee.vn/file/ph-11134103-7r98w-lpkh8x9ufvuv4f,,"Rating Total: 6; No Stars: 0 reviews; *: 0 reviews; **: 0 reviews; ***: 0 reviews; ****: 6 reviews;  With Context: 6;  With Image: 6;  With Media: 6;  Local Review: 6; ",https://shopee.vn/shop/1059806633,https://shopee.ph/p-i.1130963533.12799946155,https://cf.shopee.vn/file/ph-11134103-7r98w-lpkh8x9ufvuv4f,
3,,p*****u,"2023-12-23 02:30:27",5,5,5,5,"Product Quality:Good
Performance:Good
Best Feature:Good

I think legit talaga to kasi pinagcompare ko sila nung una ko nabilhan na super mura lang and ang layo agad ng pinagkaiba nd ko pa natatry pero sana goods
https://cf.shopee.vn/file/ph-11134103-7r98p-lplo8c1gc0tb64
https://cf.shopee.vn/file/ph-11134103-7r98p-lplo8c1gc0tb64",Black_108ml,no,ph,yes,https://cf.shopee.vn/file/ph-11134103-7r98p-lplo8c1gc0tb64,,"Rating Total: 6; No Stars: 0 reviews; *: 0 reviews; **: 0 reviews; ***: 0 reviews; ****: 6 reviews;  With Context: 6;  With Image: 6;  With Media: 6;  Local Review: 6; ",https://shopee.vn/shop/1061106394,https://shopee.ph/p-i.1130963533.12799946155,https://cf.shopee.vn/file/ph-11134103-7r98p-lplo8c1gc0tb64,
4,,6*****e,"2023-12-24 03:07:40",5,5,5,5,"Performance: good
Best Feature: good
Product Quality: good
Very cheap so sana hindi naman masira ung printer namin.  Di ko pa narefill.  Wait pa ko na medyo maubos ung ink bago ko to ilagay.
https://cf.shopee.vn/file/ph-11134103-7r992-lpn4xyikddsv52
https://cf.shopee.vn/file/ph-11134103-7r992-lpn4xyikddsv52",Black_108ml,no,ph,yes,https://cf.shopee.vn/file/ph-11134103-7r992-lpn4xyikddsv52,,"Rating Total: 6; No Stars: 0 reviews; *: 0 reviews; **: 0 reviews; ***: 0 reviews; ****: 6 reviews;  With Context: 6;  With Image: 6;  With Media: 6;  Local Review: 6; ",https://shopee.vn/shop/1042325559,https://shopee.ph/p-i.1130963533.12799946155,https://cf.shopee.vn/file/ph-11134103-7r992-lpn4xyikddsv52,
5,,u*****j,"2023-12-29 07:52:10",5,5,5,5,"Performance: product performance is okay
Product Quality: product quality is okay for the price you paid
Best Feature: i think its genuine but nothing on it to verify online
Second purchase. So far the printing output is okay
https://cf.shopee.vn/file/ph-11134103-7r98v-lpuk0c9eyo2749
https://cf.shopee.vn/file/ph-11134103-7r98v-lpuk0c9eyo2749",Black_108ml,no,ph,yes,https://cf.shopee.vn/file/ph-11134103-7r98v-lpuk0c9eyo2749,,"Rating Total: 6; No Stars: 0 reviews; *: 0 reviews; **: 0 reviews; ***: 0 reviews; ****: 6 reviews;  With Context: 6;  With Image: 6;  With Media: 6;  Local Review: 6; ",https://shopee.vn/shop/1144825522,https://shopee.ph/p-i.1130963533.12799946155,https://cf.shopee.vn/file/ph-11134103-7r98v-lpuk0c9eyo2749,
6,,0*****5,"2023-12-31 02:02:59",5,5,5,5,"I was so pleased with the service I received from this business. They went above and beyond to help me find the perfect item.

I was very impressed with the quality of the product I received. It was exactly what I was hoping for
https://cf.shopee.vn/file/ph-11134103-7r98z-lpx2b9t2jgzff0
https://cf.shopee.vn/file/ph-11134103-7r98z-lpx2b9t2jgzff0",Black_108ml,no,ph,yes,https://cf.shopee.vn/file/ph-11134103-7r98z-lpx2b9t2jgzff0,,"Rating Total: 6; No Stars: 0 reviews; *: 0 reviews; **: 0 reviews; ***: 0 reviews; ****: 6 reviews;  With Context: 6;  With Image: 6;  With Media: 6;  Local Review: 6; ",https://shopee.vn/shop/1020480809,https://shopee.ph/p-i.1130963533.12799946155,https://cf.shopee.vn/file/ph-11134103-7r98z-lpx2b9t2jgzff0,
